,barcode,category,categoryCode,name,topBrand,brandCode
0,511111019862,Baking,BAKING,test brand @1612366101024,0.0,
1,511111519928,Beverages,BEVERAGES,Starbucks,0.0,STARBUCKS
2,511111819905,Baking,BAKING,test brand @1612366146176,0.0,TEST BRANDCODE @1612366146176
3,511111519874,Baking,BAKING,test brand @1612366146051,0.0,TEST BRANDCODE @1612366146051
4,511111319917,Candy & Sweets,CANDY_AND_SWEETS,test brand @1612366146827,0.0,TEST BRANDCODE @1612366146827
5,511111719885,Baking,BAKING,test brand @1612366146091,0.0,TEST BRANDCODE @1612366146091
6,511111219897,Baking,BAKING,test brand @1612366146133,0.0,TEST BRANDCODE @1612366146133
7,511111104810,Condiments & Sauces,,J.L. Kraft,,J.L. KRAFT
8,511111504412,Canned Goods & Soups,,Campbell's Home Style,0.0,CAMPBELLS HOME STYLE
9,511111504788,Baking,,test,,TEST
10,511111516354,Baking,BAKING,test brand @1598813526777,,TEST BRANDCODE @1598813526777
11,511111102540,,,MorningStar,,
12,511111201076,Baking,,Calumet,0.0,CALUMET
13,511111205012,Magazines,,Entertainment Weekly,,511111205012
14,511111801801,Breakfast & Cereal,,AUNT JEMIMA Syrup,0.0,AUNT JEMIMA SYRUP
15,511111202233,Beer Wine Spirits,,Molson Canadian,0.0,MOLSON
16,511111817376,Health & Wellness,HEALTHY_AND_WELLNESS,Lotrimin®,0.0,LOTRIMIN
17,511111515319,Baking,BAKING,test brand @1597342520277,,TEST BRANDCODE @1597342520277
18,511111317364,Baking,BAKING,test brand @1605535049181,0.0,
19,511111300700,Beauty,,ST. IVES,0.0,ST IVES
20,511111305125,Baby,,Chris Image Test,,CHRISIMAGE
21,511111005650,Health & Wellness,HEALTHY_AND_WELLNESS,Alka-Seltzer®,,ALKA SELTZER
22,511111802129,Condiments & Sauces,,Jack Daniel's,0.0,JACK DANIEL'S BARBECUE
23,511111303947,,,Bottled Starbucks,,
24,511111802914,,,Full Throttle,,
25,511111914549,Baking,BAKING,PopUp Brand A,,
26,511111400769,Frozen,,MAGNUM Ice Cream,0.0,MAGNUM Ice Cream
27,511111105329,Magazines,,Elegant Homes Magazine,,511111105329
28,511111316114,Baking,BAKING,test brand @1598635634882,,TEST BRANDCODE @1598635634882
29,511111315957,Baking,BAKING,test brand @1598633693011,,
30,511111201915,Grocery,,Taco Bell,0.0,TACO BELL
31,511111518112,Baking,BAKING,test brand @1607639214411,0.0,
32,511111506249,Breakfast & Cereal,,Frosted Cheerios™,,FROSTED CHEERIOS
33,511111916161,Baking,BAKING,test brand @1598639199674,,TEST BRANDCODE @1598639199674
34,511111103653,,,Gold Medal,,
35,511111100621,Baking,,GODIVA Instant Pudding Mix,0.0,GODIVA DRY PACKAGED DESSERTS
36,511111305910,Snacks,,LÄRABAR™,,LARABAR
37,511111115366,Baking,BAKING,test brand @1597350074333,,TEST BRANDCODE @1597350074333
38,511111718079,Baking,BAKING,test brand @1607636368717,0.0,TEST BRANDCODE @1607636368717
39,511111818182,Baking,BAKING,test brand @1607707830095,0.0,TEST BRANDCODE @1607707830095
40,511111504627,Household,,Cottonelle,0.0,COTTONELLE
41,511111301691,Beverages,,Izze,0.0,IZZE
42,511111101178,Beverages,,Mio,0.0,MIO
43,511111503699,,,Glaceau vitaminwater,,
44,511111505365,Magazines,,Magnolia Journal Magazine,,511111505365
45,511111405252,Magazines,,American Patchwork & Quilting Magazine,,QUILTING SPECIAL EDITION
46,511111104025,,,Gree Giant,,
47,511111317203,Baking,BAKING,test brand @1604437351617,0.0,TEST BRANDCODE @1604437351617
48,511111900337,Beer Wine Spirits,,Herman Joseph's,,HERMAN
49,511111302629,,,Sundrop,,
50,511111704935,Beverages,,Kevita Sparkling Drinks,,KEVITA
51,511111902188,Frozen,,Delimex,0.0,DELIMEX
52,511111004844,Personal Care,,THE RIGHT TO SHOWER,,THE RIGHT TO SHOWER
53,511111100904,Personal Care,,CARESS,0.0,CARESS
54,511111115083,Baking,BAKING,test brand @1595340086044,,TEST BRANDCODE @1595340086044
55,511111603870,,,Blue Bunny,,
56,511111103141,,,Krave,,
57,511111315513,Baking,BAKING,test brand @1597861700968,,TEST BRANDCODE @1597861700968
58,511111106876,Grocery,,DASH-2249 Brand1,1.0,TEST BRAND CODE
59,511111115649,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598026275245,,TEST BRANDCODE @1598026275245
60,511111204206,Canned Goods & Soups,,Swanson,0.0,SWANSON
61,511111102618,,,A&W Rootbeer,,
62,511111415626,Baking,BAKING,test brand @1598026274668,,TEST BRANDCODE @1598026274668
63,511111306887,Frozen,,DASH-2249 Brand2,0.0,DASH-2249 1
64,511111805854,Health & Wellness,,ONE A DAY® WOMENS,0.0,511111805854
65,511111104537,Snacks,,Kettle Brand,0.0,KETTLE BRAND
66,511111404392,Canned Goods & Soups,,Campbell's Soup at Hand,0.0,CAMPBELLS SOUP AT HAND 
67,511111615583,Baking,BAKING,test brand @1597936021514,,
68,511111117841,Grocery,GROCERY,Rainbo,0.0,RAINBO
69,511111602279,Beer Wine Spirits,,Crispin Cider Company,0.0,CRISPIN
70,511111318194,Baking,BAKING,test brand @1607707830137,0.0,TEST BRANDCODE @1607707830137
71,511111114413,Health & Wellness,HEALTHY_AND_WELLNESS,Claritin®,0.0,CLARITIN®
72,511111706045,Breakfast & Cereal,,Cookie Crisp™,,COOKIE CRISP
73,511111717317,Baking,BAKING,test brand @1605535020441,0.0,TEST BRANDCODE @1605535020442
74,511111903789,Snacks,,Keebler,,
75,511111417262,Baking,BAKING,test brand @1604946244750,0.0,TEST BRANDCODE @1604946244750
76,511111004561,Snacks,,SNYDERS OF HANOVER,0.0,SNYDERS OF HANOVER
77,511111702894,,,Powerade,,
78,511111002154,Condiments & Sauces,,Good Seasons,0.0,GOOD SEASONS
79,511111115922,Baking,BAKING,test brand @1598633602279,,TEST BRANDCODE @1598633602279
80,511111602552,,,Pizza Pizza Pizza,,
81,511111200246,Beer Wine Spirits,,Revolver,,REVOLVER
82,511111802280,Beer Wine Spirits,,Keystone Light,0.0,KEYSTONE LIGHT
83,511111604037,,,Our Family,,
84,511111806226,Snacks,,Fruit Roll-Ups™,,BETTY CROCKER FRUIT ROLL UPS
85,511111118169,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607639232356,0.0,TEST BRANDCODE @1607639232356
86,511111304265,Condiments & Sauces,,MOMOFUKU Sauce,0.0,MOMOFUKU
87,511111500735,Frozen,,POPSICLE,0.0,POPSICLE
88,511111103936,Beverages,,Mug Root Beer,0.0,MUG Root Beer
89,511111704584,Snacks,,Tom's,0.0,TOMS
90,511111017899,Baking,BAKING,test brand @1606765579244,0.0,TEST BRANDCODE @1606765579244
91,511111715320,Baking,BAKING,test brand @1597342520305,,TEST BRANDCODE @1597342520305
92,511111000723,Dairy,,PROMISE,,PROMISE
93,511111200529,Snacks,,OFF THE EATEN PATH,,OFF THE EATEN PATH
94,511111116684,Candy & Sweets,CANDY_AND_SWEETS,test brand @1600291350125,,TEST BRANDCODE @1600291350125
95,511111003199,,,Honey Smacks,,
96,511111117070,Baking,BAKING,test brand @1603760319758,,TEST BRANDCODE @1603760319758
97,511111301974,Frozen,,Nancy's,0.0,NANCY'S
98,511111816492,Baking,BAKING,test brand @1599159966676,,
99,511111903413,,,Stella Artois,,
100,511111704379,Canned Goods & Soups,,Campbell's Chunky Maxx,0.0,CAMPBELLS CHUNKY MAXX
101,511111004288,Condiments & Sauces,,FOOD NETWORK KITCHEN INSPIRATIONS,0.0,FOOD NETWORK KITCHEN INSPIRATIONS
102,511111215547,Baking,BAKING,test brand @1597935986390,,TEST BRANDCODE @1597935986390
103,511111015970,Baking,BAKING,test brand @1598633693744,,TEST BRANDCODE @1598633693744
104,511111002437,,,Victoria,,
105,511111500506,Snacks,,SABRITAS,,SABRITAS
106,511111702177,Beverages,,Gevalia,0.0,GEVALIA KAFFE
107,511111115717,Baking,BAKING,test brand @1598290603501,,TEST BRANDCODE @1598290603501
108,511111600633,Dairy,,"O, That's Good!",0.0,O THAT'S GOOD
109,511111801757,Snacks,,Chester's,1.0,CHESTER'S
110,511111101666,Snacks,,Miss Vickies,,MISS VICKIE'S
111,511111704867,Condiments & Sauces,,SIR KENSINGTON'S,,SIR KENSINGTON'S
112,511111217251,Baking,BAKING,test brand @1604946244133,0.0,
113,511111803232,,,Crispix,,
114,511111502708,,,NessAlla,,
115,511111001119,Snacks,,Doritos,1.0,DORITOS
116,511111101895,Condiments & Sauces,,A.1.,1.0,A.1.
117,511111002642,,,RC Cola,,
118,511111403913,,,Amp,,
119,511111315728,Baking,BAKING,test brand @1598290603587,,TEST BRANDCODE @1598290603587
120,511111505433,Beverages,,Looza Fruit Juices,,LOOZA JUICES
121,511111005582,Health & Wellness,,Aleve®,,ALEVE
122,511111613961,Beauty,,Soft-Sheen Carson - Hair Color,,SOFT-SHEEN CARSON - HAIR COLOR
123,511111217305,Candy & Sweets,CANDY_AND_SWEETS,test brand @1604946245498,0.0,TEST BRANDCODE @1604946245499
124,511111802075,Baking,,Kraft Caramels,0.0,
125,511111716150,Baking,BAKING,test brand @1598639199117,,TEST BRANDCODE @1598639199117
126,511111104698,Baby,,Pull-Ups,0.0,PULL UPS
127,511111417330,Baking,BAKING,test brand @1605535020629,0.0,TEST BRANDCODE @1605535020629
128,511111303893,Beverages,,Brisk Iced Tea,0.0,BRISK
129,511111504139,Beverages,,Chris Brand XYZ,,CHRISXYZ
130,511111003243,,,All-Bran,,
131,511111002208,Condiments & Sauces,,Bull's Eye,0.0,BULL'S-EYE
132,511111600794,Frozen,,KLONDIKE,0.0,KLONDIKE
133,511111600848,Frozen,,FRUTTARE,,FRUTTARE
134,511111305569,Health & Wellness,,AFRIN® NO DRIP PUMP MISTS,,511111305569
135,511111404002,,,Betty Crocker,,
136,511111701859,Baking,,Knox Gelatin,0.0,KNOX
137,511111505716,Health & Wellness,,Claritin® ADULTS,,511111505716
138,511111501107,Snacks,,Planters,0.0,PLANTERS
139,511111800873,Personal Care,PERSONAL_CARE,DEGREE,0.0,DEGREE
140,511111000518,Beverages,,Caleb's Kola,0.0,CALEB'S KOLA
141,511111305408,Beverages,,Lemon Lemon Sparkling Drinks,,LEMON LEMON
142,511111300656,Personal Care,PERSONAL_CARE,VASELINE,0.0,VASELINE
143,511111005216,Magazines,,Cooking Light Magazine,,511111005216
144,511111817932,Baking,BAKING,test brand @1607312532178,0.0,TEST BRANDCODE @1607312532178
145,511111715047,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Pinesol,,PINESOL
146,511111202677,,,Snapple,,
147,511111603719,,,Honest Ade,,
148,511111215103,Candy & Sweets,CANDY_AND_SWEETS,test brand @1595340086791,,TEST BRANDCODE @1595340086791
149,511111005148,Magazines,,Shape,,511111005148
150,511111013914,Beauty,,Essie,,ESSIE
151,511111303220,,,Pop-tarts,,
152,511111204923,Grocery,,Brand1,1.0,0987654321
153,511111601449,Snacks,,Jell-O Refrigerated Pudding & Gelatin,0.0,
154,511111502586,,,Diet Dr. Pepper,,
155,511111404446,Canned Goods & Soups,,Campbell's Well Yes!,0.0,CAMPBELLS WELL YES
156,511111717966,Baking,BAKING,test brand @1607312532304,0.0,TEST BRANDCODE @1607312532304
157,511111215615,Baking,BAKING,test brand @1598026274643,,TEST BRANDCODE @1598026274643
158,511111816775,Baking,BAKING,test brand @1601644881995,,TEST BRANDCODE @1601644881995
159,511111717249,Baking,BAKING,test brand @1604437352935,0.0,
160,511111217749,,,Beef Steak,0.0,BEEF STEAK
161,511111300588,Beauty,,POND'S,0.0,POND'S
162,511111713937,Beauty,,L’Oreal Paris - Cosmetics,,L’OREAL PARIS - COSMETICS
163,511111801962,Deli,,P3,0.0,
164,511111605829,Health & Wellness,,ONE A DAY® MENS,,511111605829
165,511111615095,Baking,BAKING,test brand @1595340086078,,TEST BRANDCODE @1595340086078
166,511111917045,Candy & Sweets,CANDY_AND_SWEETS,test brand @1602694020787,,TEST BRANDCODE @1602694020787
167,511111501497,Beverages,,Tazo,,
168,511111516910,Baking,BAKING,test brand @1601939013649,,TEST BRANDCODE @1601939013649
169,511111803393,Snacks,,Cheez-It,,
170,511111316480,Baking,BAKING,test brand @1599097546963,,
171,511111604525,Snacks,,Snack Factory,0.0,SNACK FACTORY
172,511111202448,,,Jupiler,,
173,511111703617,,,Gardetto's,,
174,511111403289,,,Danimals,,
175,511111201403,Beer Wine Spirits,,Miller 64,0.0,MILLER64
176,511111700814,Dairy,,I CAN'T BELIEVE IT'S NOT BUTTER!,,I CAN'T BELIEVE IT'S NOT BUTTER!
177,511111805786,Health & Wellness,,ONE A DAY® ENERGY ,,511111805786
178,511111419532,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610496647142,0.0,TEST BRANDCODE @1610496647142
179,511111619543,Baking,BAKING,test brand @1610496647311,0.0,
180,511111719519,Baking,BAKING,test brand @1610496646289,0.0,TEST BRANDCODE @1610496646289
181,511111119555,Baking,BAKING,test brand @1610562170795,0.0,
182,511111919520,Baking,BAKING,test brand @1610496646345,0.0,TEST BRANDCODE @1610496646345
183,511111219507,Baking,BAKING,test brand @1610496646232,0.0,TEST BRANDCODE @1610496646232
184,511111219385,Baking,BAKING,test brand @1610495466218,0.0,TEST BRANDCODE @1610495466218
185,511111119326,Baking,BAKING,test brand @1610495102462,0.0,TEST BRANDCODE @1610495102462
186,511111719397,Baking,BAKING,test brand @1610495466250,0.0,TEST BRANDCODE @1610495466250
187,511111501985,Condiments & Sauces,,Miracle Whip,0.0,KRAFT MIRACLE WHIP
188,511111400998,Beer Wine Spirits,,Redd's Wicked,0.0,
189,511111015697,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598042674173,,TEST BRANDCODE @1598042674173
190,511111216094,Baking,BAKING,test brand @1598635634796,,TEST BRANDCODE @1598635634796
191,511111300212,Beer Wine Spirits,,Sheaf Stout,,SHEAF STOUT
192,511111001768,Snacks,,Cheetos,1.0,CHEETOS
193,511111217817,Grocery,GROCERY,Nature's Harvest,0.0,NATURES HARVEST
194,511111605058,Magazines,,Health Magazine,,511111605058
195,511111402961,,,Fanta,,
196,511111216148,Baking,BAKING,test brand @1598639198570,,TEST BRANDCODE @1598639198570
197,511111316763,Baking,BAKING,test brand @1601644881253,,
198,511111616467,Baking,BAKING,test brand @1599097538609,,TEST BRANDCODE @1599097538609
199,511111704706,Household,,Scott,0.0,SCOTT
200,511111218135,Baking,BAKING,test brand @1607639231674,0.0,TEST BRANDCODE @1607639231674
201,511111505921,Health & Wellness,,EPIC™,,EPIC
202,511111901426,Beer Wine Spirits,,Grolsch Lager,0.0,GROLSCH
203,511111417101,Candy & Sweets,CANDY_AND_SWEETS,test brand @1603760320407,,TEST BRANDCODE @1603760320407
204,511111400042,Beer Wine Spirits,,Magnum,,MAGNUM
205,511111817147,Baking,BAKING,test brand @1603925787411,,TEST BRANDCODE @1603925787411
206,511111819417,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610495466861,0.0,TEST BRANDCODE @1610495466861
207,511111519430,Baking,BAKING,test brand @1610495618015,0.0,
208,511111819349,Baking,BAKING,test brand @1610495102526,0.0,TEST BRANDCODE @1610495102526
209,511111619338,Baking,BAKING,test brand @1610495102491,0.0,TEST BRANDCODE @1610495102491
210,511111519362,Baking,BAKING,test brand @1610495104441,0.0,
211,511111019374,Baking,BAKING,test brand @1610495466174,0.0,TEST BRANDCODE @1610495466175
212,511111019428,Baking,BAKING,test brand @1610495481412,0.0,
213,511111319351,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610495103255,0.0,TEST BRANDCODE @1610495103255
214,511111319405,Baking,BAKING,test brand @1610495466285,0.0,TEST BRANDCODE @1610495466285
215,511111118886,Baking,BAKING,test brand @1610049763071,0.0,
216,511111718840,Baking,BAKING,test brand @1610049748118,0.0,TEST BRANDCODE @1610049748118
217,511111418863,Baking,BAKING,test brand @1610049748181,0.0,TEST BRANDCODE @1610049748181
218,511111218852,Baking,BAKING,test brand @1610049748154,0.0,TEST BRANDCODE @1610049748154
219,511111918875,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610049748724,0.0,TEST BRANDCODE @1610049748724
220,511111618898,Baking,BAKING,test brand @1610053719706,0.0,TEST BRANDCODE @1610053719707
221,511111518327,Baking,BAKING,test brand @1607987891932,0.0,TEST BRANDCODE @1607987891932
222,511111318316,Baking,BAKING,test brand @1607987891893,0.0,TEST BRANDCODE @1607987891893
223,511111818304,Baking,BAKING,test brand @1607987891852,0.0,TEST BRANDCODE @1607987891852
224,511111218340,Baking,BAKING,test brand @1607987896065,0.0,
225,511111018339,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607987892540,0.0,TEST BRANDCODE @1607987892541
226,511111618171,Baking,BAKING,test brand @1607707829961,0.0,TEST BRANDCODE @1607707829962
227,511111702948,,,Diet Cherry Coke,,
228,511111701415,Beer Wine Spirits,,Killians,0.0,KILLIAN'S
229,511111403630,,,Cheerios,,
230,511111301813,,,.,,
231,511111903130,,,Frosted Flakes,,
232,511111715481,Baking,BAKING,test brand @1597861700880,,TEST BRANDCODE @1597861700880
233,511111616696,Baking,BAKING,test brand @1600291381675,,
234,511111301028,Beer Wine Spirits,,Henry's Hard Sparkling,0.0,
235,511111115595,Baking,BAKING,test brand @1598026240846,,
236,511111302063,Grocery,,Kraft Macaroni & Cheese,0.0,
237,511111403401,,,Cascadian Farm,,
238,511111901938,Grocery,,Shake N' Bake,0.0,KRAFT SHAKE 'N BAKE
239,511111401087,Condiments & Sauces,,HP Sauce,0.0,HP
240,511111815891,Baking,BAKING,test brand @1598633573683,,
241,511111206262,Breakfast & Cereal,,Drumstick™ Cereal,,DRUMSTICK CEREAL
242,511111105602,Health & Wellness,,ALEVE® D SINUS & COLD,,ALEVE D SINUS & COLD
243,511111601883,Dairy,,Cheez Whiz,0.0,CHEEZ WHIZ
244,511111818021,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607463685522,0.0,TEST BRANDCODE @1607463685522
245,511111812449,Magazines,,Test brand1,1.0,
246,511111502371,Frozen,,Cool Whip,0.0,COOL WHIP
247,511111006022,Breakfast & Cereal,,Trix™,,TRIX
248,511111405740,Health & Wellness,,Flintstones™ Vitamins,0.0,FLINTSTONES
249,511111217695,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Grapefruit,0.0,ABSOLUT® GRAPEFRUIT
250,511111317432,Beer Wine Spirits,BEER_WINE_SPIRITS,Altos®,0.0,ALTOS
251,511111417545,Beer Wine Spirits,BEER_WINE_SPIRITS,Del Maguey® Vida,0.0,DEL MAGUEY 
252,511111917601,Beer Wine Spirits,BEER_WINE_SPIRITS,Jameson® Black Barrel ,0.0,JAMESON® BLACK BARREL 
253,511111817581,Beer Wine Spirits,BEER_WINE_SPIRITS,Jameson® ,0.0,JAMESON
254,511111217466,Beer Wine Spirits,BEER_WINE_SPIRITS,Monkey 47®,0.0,MONKEY 47
255,511111417613,Beer Wine Spirits,BEER_WINE_SPIRITS,Malibu® Original,0.0,MALIBU
256,511111417491,Beer Wine Spirits,BEER_WINE_SPIRITS,Lillet®,0.0,LILLET
257,511111705161,Magazines,,Traditional Home,,511111705161
258,511111902461,Baby,,Antarctica,1.0,AMP2
259,511111815501,Baking,BAKING,test brand @1597861700940,,TEST BRANDCODE @1597861700940
260,511111717195,Baking,BAKING,test brand @1604437351567,0.0,TEST BRANDCODE @1604437351567
261,511111603153,,,Fruit Flavored Snacks,,
262,511111404163,Snacks,,Kelsen,0.0,KELSEN
263,511111405818,Health & Wellness,,ONE A DAY® KIDS AND TEENS,,511111405818
264,511111605614,Health & Wellness,,ALEVE® DIRECT THERAPY PAIN RELIEF DEVICES,,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES
265,511111600404,Beer Wine Spirits,,Colorado Native,,COLORADO NATIVE
266,511111801528,Beverages,,SoBe,,SOBE
267,511111502098,Dairy,,Knudsen,0.0,KNUDSEN
268,511111105763,Health & Wellness,,MiraLAX® Laxatives,,511111105763
269,511111317920,Baking,BAKING,test brand @1607312508610,0.0,
270,511111005421,Magazines,,Pillsbury Magazine,,511111005421
271,511111501770,Breakfast & Cereal,,Cap'n Crunch,1.0,CAP'N CRUNCH
272,511111602996,,,Mello Yello,,
273,511111917762,Grocery,GROCERY,Mrs Baird's ,0.0,MRS BAIRD'S
274,511111500667,Personal Care,PERSONAL_CARE,TRESEMME,0.0,TRESEMME
275,511111202721,,,Top Care,,
276,511111700029,Beverages,,PURE LEAF Iced Tea Beverages,0.0,PURE LEAF Iced Tea Beverages
277,511111414049,Health & Wellness,HEALTHY_AND_WELLNESS,ONE A DAY® KIDS,,ONE A DAY KIDS
278,511111801689,Snacks,,Lay's Kettle Cooked,1.0,
279,511111416500,Baking,BAKING,test brand @1599159968998,,TEST BRANDCODE @1599159968998
280,511111805410,Beverages,,LIFEWTR,0.0,LIFEWTR
281,511111804994,Magazines,,Eating Well Magazine,,511111804994
282,511111903901,,,Sierra Mist,,
283,511111904731,Baby,,SIMILAC,,SIMILAC
284,511111205739,Health & Wellness,HEALTHY_AND_WELLNESS,Coricidin® HBP,0.0,CORICIDIN HBP
285,511111716921,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601939016290,,TEST BRANDCODE @1601939016290
286,511111400110,Beauty & Personal Care,,Badedas,,BADEDAS
287,511111902744,,,Shurfine,,
288,511111001607,Beverages,,Pepsi Diet,0.0,
289,511111803164,,,Apple Jacks/Cinnamon Jacks,,
290,511111703051,,,Diet Coke,,
291,511111617297,Baking,BAKING,test brand @1604946244876,0.0,TEST BRANDCODE @1604946244876
292,511111203483,,,Shock Top,,
293,511111404880,Frozen,,Benihana Frozen Entrees,,BENIHANA
294,511111905967,Dairy,,Mountain High™,,MOUNTAIN HIGH
295,511111001485,Snacks,,Tostitos,,TOSTITOS
296,511111317081,Baking,BAKING,test brand @1603760319788,,TEST BRANDCODE @1603760319788
297,511111501824,Condiments & Sauces,,Kraft BBQ Sauce,0.0,
298,511111516569,Baby,BABY,Gerber Baby Food,,GERBER BABY FOOD
299,511111504139,Grocery,,Pace,0.0,PACE
300,511111204435,Canned Goods & Soups,,Campbell's Slow Kettle,0.0,CAMPBELLS SLOW KETTLE 
301,511111304494,Snacks,,Archway,0.0,ARCHWAY
302,511111901099,Condiments & Sauces,,Kraft Salad Dressing,0.0,
303,511111314653,Health & Wellness,HEALTHY_AND_WELLNESS,Bayer® Aspirin,0.0,BAYER® ASPIRIN
304,511111818977,Baking,BAKING,test brand @1610055793449,0.0,TEST BRANDCODE @1610055793449
305,511111318965,Baking,BAKING,test brand @1610055793411,0.0,TEST BRANDCODE @1610055793411
306,511111018988,Baking,BAKING,test brand @1610055793500,0.0,TEST BRANDCODE @1610055793500
307,511111719007,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610055794196,0.0,TEST BRANDCODE @1610055794196
308,511111518990,Baking,BAKING,test brand @1610055793537,0.0,TEST BRANDCODE @1610055793537
309,511111219019,Baking,BAKING,test brand @1610058181548,0.0,TEST BRANDCODE @1610058181549
310,511111718918,Baking,BAKING,test brand @1610053719944,0.0,TEST BRANDCODE @1610053719944
311,511111918929,Baking,BAKING,test brand @1610053719998,0.0,TEST BRANDCODE @1610053719998
312,511111118954,Baking,BAKING,test brand @1610055792794,0.0,
313,511111218906,Baking,BAKING,test brand @1610053719869,0.0,TEST BRANDCODE @1610053719869
314,511111618942,Baking,BAKING,test brand @1610053721248,0.0,
315,511111418931,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610053721033,0.0,TEST BRANDCODE @1610053721033
316,511111004639,Personal Care,PERSONAL_CARE,Depend,0.0,DEPEND
317,511111318521,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313322283,0.0,TEST BRANDCODE @1608313322283
318,511111118510,Baking,BAKING,test brand @1608313321374,0.0,TEST BRANDCODE @1608313321374
319,511111518488,Baking,BAKING,test brand @1608313321191,0.0,TEST BRANDCODE @1608313321191
320,511111618508,Baking,BAKING,test brand @1608313321301,0.0,TEST BRANDCODE @1608313321301
321,511111018490,Baking,BAKING,test brand @1608313321222,0.0,TEST BRANDCODE @1608313321222
322,511111005933,Snacks,,Nature Valley™,,NATURE VALLEY
323,511111215981,Baking,BAKING,test brand @1598633693767,,TEST BRANDCODE @1598633693767
324,511111715993,Baking,BAKING,test brand @1598633693791,,TEST BRANDCODE @1598633693791
325,511111117407,Bread & Bakery,BREAD_AND_BAKERY,Anzio ,0.0,ANZIO
326,511111705000,Magazines,,Family Circle,,511111705000
327,511111002598,,,Diet Rite,,
328,511111806172,Dairy,,Hershey's Whipped Topping,,HERSHEY'S WHIPPED TOPPING
329,511111515968,Baking,BAKING,test brand @1598633693720,,TEST BRANDCODE @1598633693720
330,511111804048,,,Eggo,,
331,511111617341,Baking,BAKING,test brand @1605535020671,0.0,TEST BRANDCODE @1605535020671
332,511111200802,Dairy,,IMPERIAL,,IMPERIAL
333,511111502425,,,Modelo Especial,,
334,511111305637,Health & Wellness,,ALEVE® PM NIGHT TIME,,ALEVE PM NIGHT TIME
335,511111117124,Baking,BAKING,test brand @1603925787294,,TEST BRANDCODE @1603925787294
336,511111904229,Personal Care,,ApotheCARE Essentials,0.0,APOTHECARE ESSENTIALS
337,511111902256,Beer Wine Spirits,,Henry's Hard Soda,0.0,HENRY WEINHARD'S
338,511111204367,Canned Goods & Soups,,Campbell's Chunky,0.0,CAMPBELLS CHUNKY 
339,511111914051,Health & Wellness,,ONE A DAY® WOMENS,,ONE A DAY® WOMENS
340,511111415060,Baking,BAKING,test brand @1595340085980,,TEST BRANDCODE @1595340085980
341,511111502869,,,Town House,,
342,511111515036,Outdoor,OUTDOOR,Kingsford Charcoal,,KINGSFORD
343,511111206101,Dairy,,Yoplait® Go-GURT®,,YOPLAIT GO-GURT
344,511111700531,Snacks,,FRITO-LAY,1.0,FRITO-LAY
345,511111502142,Condiments & Sauces,,Grey Poupon,0.0,GREY POUPON
346,511111915799,Baking,BAKING,test brand @1598296704763,,TEST BRANDCODE @1598296704763
347,511111814641,Health & Wellness,HEALTHY_AND_WELLNESS,Berroca®,,BERROCA®
348,511111301301,Beverages,,Propel,0.0,PROPEL
349,511111700975,Beer Wine Spirits,,Milwaukee's Best Ice,0.0,MILWAUKEE'S BEST
350,511111703778,,,NOS,,
351,511111400486,Snacks,,SPITZ,,SPITZ
352,511111405535,Snacks,,IMAGINE,,IMAGINE
353,511111905196,,,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,,
354,511111215332,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597342520969,,TEST BRANDCODE @1597342520969
355,511111900986,Beer Wine Spirits,,Steel Reserve Alloy Series,0.0,
356,511111800156,Beer Wine Spirits,,Tusk & Grain,,TUSK & GRAIN
357,511111103370,Beer Wine Spirits,,Redd's Apple Ale,0.0,REDD'S ALE
358,511111104469,Snacks,,Lance,0.0,LANCE
359,511111104186,Grocery,,Pacific Foods,0.0,PACIFIC FOODS
360,511111606376,Dairy,,Yoplait® Dunkers,,YOPLAIT DUNKERS
361,511111603641,,,Fiber One,,
362,511111415855,Baking,BAKING,test brand @1598554813705,,TEST BRANDCODE @1598554813705
363,511111800590,Canned Goods & Soups,,LIPTON Soup,0.0,LIPTON Soup
364,511111406341,Breakfast & Cereal,,Minions™ Cereal,,MINIONS CEREAL
365,511111504856,Household,,LOVE HOME AND PLANET,,LOVE HOME AND PLANET
366,511111015185,Baking,BAKING,test brand @1595968943012,,TEST BRANDCODE @1595968943012
367,511111715276,Health & Wellness,HEALTHY_AND_WELLNESS,OneTouch®,,ONETOUCH
368,511111015536,Baking,BAKING,test brand @1597935986247,,TEST BRANDCODE @1597935986248
369,511111902690,Dairy,,Kraft,0.0,KRAFT
